country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,energy_saving_priority,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_None,barrier_Price,barrier_Models,barrier_Trust,barrier_Install,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_Recyclable,pref_FastService,src_OnlineRev,src_InStore,src_Social,src_FriendsFam,src_GovtPortal
India,Metro,18,Female,Bachelor,4305.0,6,53.6,6-12mo,4,New tech,3,4,1,0,947.0,4,Cash,6,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
India,Rural,46,Female,Diploma,9764.0,3,40.03,1-2yr,2,Lower bills,2,4,1,0,1141.0,2,BNPL,6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
India,Tier2,29,Male,Bachelor,6176.0,2,44.63,>2yr,3,Lower bills,2,4,1,0,1118.0,3,Cash,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
India,Tier2,40,Male,Bachelor,12075.0,5,83.37,>2yr,3,Govt rebate,3,5,0,1,1551.0,4,Cash,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1
India,Tier2,49,Female,Bachelor,32060.0,6,188.28,6-12mo,4,Lower bills,1,2,0,0,3137.0,3,BNPL,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
Singapore,Metro,34,Male,Bachelor,32513.0,4,164.53,1-2yr,5,New tech,3,5,1,1,3274.0,5,Cash,5,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0
India,Metro,27,Male,Secondary,10803.0,3,57.31,>2yr,4,Lower bills,3,2,1,2,1399.0,5,CreditEMI,7,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
India,Tier2,31,Male,Secondary,13419.0,1,46.34,>2yr,5,Lower bills,3,5,1,1,1629.0,4,Cash,5,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
India,Rural,37,Female,Bachelor,8612.0,2,50.39,1-2yr,4,Environment,1,3,1,1,1191.0,4,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
UAE,Metro,45,Female,Diploma,49816.0,4,259.47,1-2yr,2,Govt rebate,3,3,1,0,4488.0,2,StoreFinance,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
UAE,Metro,44,Female,Diploma,41333.0,3,230.29,6-12mo,3,Brand image,3,4,0,1,3884.0,2,CreditEMI,5,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
UAE,Metro,39,Female,Secondary,23235.0,2,116.54,>2yr,3,Lower bills,3,3,0,0,2426.0,4,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
India,Metro,47,Male,Diploma,5745.0,4,61.11,>2yr,2,New tech,3,3,0,2,970.0,2,BNPL,5,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
UAE,Metro,19,Female,Diploma,86610.0,1,427.44,<6mo,4,Lower bills,3,3,0,2,7603.0,3,CreditEMI,5,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1
India,Metro,24,Female,Diploma,15325.0,6,110.53,1-2yr,2,Lower bills,2,4,0,1,1742.0,1,Cash,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
India,Metro,31,Male,Bachelor,23956.0,4,146.05,6-12mo,3,Environment,4,1,0,1,2478.0,1,StoreFinance,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
UAE,Metro,35,Male,Secondary,52090.0,1,259.37,>2yr,4,Environment,2,3,0,1,4856.0,4,StoreFinance,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
UAE,Metro,44,Male,Postgrad,24769.0,5,140.9,6-12mo,3,Lower bills,2,3,0,2,2385.0,2,CreditEMI,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
India,Metro,29,Male,Diploma,15866.0,4,114.94,>2yr,3,New tech,3,5,1,1,1735.0,5,Cash,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
India,Tier2,50,Male,Postgrad,23286.0,2,121.94,6-12mo,5,Lower bills,3,3,0,2,2630.0,5,Cash,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
India,Metro,40,Female,Diploma,9352.0,2,28.3,<6mo,3,Govt rebate,2,3,0,0,1159.0,1,StoreFinance,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
India,Metro,18,Male,Secondary,3735.0,6,30.63,>2yr,4,New tech,3,5,0,0,1059.0,3,CreditEMI,4,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Singapore,Metro,36,Female,Postgrad,106721.0,5,559.41,>2yr,1,Brand image,2,2,0,0,9041.0,1,Cash,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
UAE,Metro,33,Female,Postgrad,17061.0,3,88.1,>2yr,3,New tech,3,5,0,0,1984.0,3,Cash,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
UAE,Rural,39,Male,Bachelor,24932.0,2,129.78,<6mo,2,Lower bills,3,2,1,0,2266.0,1,CreditEMI,6,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
India,Tier2,28,Male,Diploma,12118.0,6,96.98,>2yr,3,Lower bills,3,5,1,1,1413.0,4,BNPL,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1
UAE,Metro,50,Female,Secondary,67805.0,3,349.86,>2yr,2,New tech,3,2,1,1,5696.0,4,BNPL,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
UAE,Metro,33,Female,Bachelor,34725.0,6,201.24,>2yr,4,Lower bills,3,3,1,1,3258.0,4,BNPL,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
UAE,Metro,29,Male,Postgrad,46274.0,4,245.47,>2yr,4,Lower bills,3,3,1,1,4157.0,4,Cash,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
India,Metro,39,Male,Diploma,10512.0,3,67.66,>2yr,4,Lower bills,4,3,1,0,1082.0,5,StoreFinance,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
Singapore,Metro,24,Male,Postgrad,47236.0,6,269.99,>2yr,4,Environment,4,5,0,0,4514.0,3,StoreFinance,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0
UAE,Metro,43,Female,Postgrad,31570.0,2,178.93,>2yr,2,Brand image,1,1,1,0,3211.0,2,BNPL,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
India,Metro,39,Male,Bachelor,15825.0,6,117.13,6-12mo,3,Environment,4,4,1,1,1818.0,3,BNPL,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
UAE,Metro,44,Male,Secondary,78035.0,3,400.44,<6mo,4,Govt rebate,3,4,0,2,6972.0,4,BNPL,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
India,Metro,46,Other,Bachelor,12015.0,3,82.73,1-2yr,5,Govt rebate,3,3,1,2,1685.0,5,Cash,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
UAE,Tier2,43,Female,Bachelor,8430.0,5,84.05,<6mo,1,Environment,2,3,1,1,1059.0,1,Cash,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
UAE,Metro,26,Female,Diploma,67758.0,4,376.87,1-2yr,3,Lower bills,2,2,1,1,6026.0,2,CreditEMI,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
India,Rural,38,Male,Diploma,23011.0,4,135.08,6-12mo,3,Govt rebate,2,3,0,1,2504.0,3,Cash,8,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
India,Metro,51,Female,Bachelor,57061.0,1,310.42,<6mo,3,Govt rebate,3,4,1,0,5048.0,3,BNPL,5,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
UAE,Metro,57,Male,Bachelor,25562.0,3,145.43,1-2yr,4,Brand image,4,3,0,2,2472.0,4,CreditEMI,6,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
India,Metro,59,Male,Bachelor,12093.0,2,52.51,1-2yr,5,Govt rebate,3,5,1,2,1504.0,5,Cash,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
India,Metro,31,Female,Bachelor,14000.0,5,98.87,>2yr,3,Govt rebate,3,2,1,0,1612.0,3,CreditEMI,4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
Singapore,Metro,46,Female,Bachelor,38715.0,6,224.96,<6mo,2,Lower bills,2,4,1,1,3472.0,1,Cash,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
Singapore,Metro,41,Male,Bachelor,37567.0,3,204.96,1-2yr,3,Lower bills,2,3,1,1,3560.0,2,CreditEMI,5,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
India,Metro,57,Male,Secondary,7816.0,4,76.97,6-12mo,2,Govt rebate,3,3,1,0,1105.0,1,Cash,5,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
Singapore,Metro,36,Male,Postgrad,41922.0,3,225.09,<6mo,2,New tech,3,3,0,0,3682.0,2,StoreFinance,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
UAE,Metro,18,Male,Diploma,38647.0,4,210.76,6-12mo,2,Lower bills,3,1,1,1,3741.0,4,StoreFinance,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
India,Rural,48,Male,Diploma,22248.0,3,107.17,<6mo,2,Lower bills,3,4,1,1,2452.0,3,StoreFinance,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
India,Tier2,47,Male,Diploma,4215.0,2,45.01,1-2yr,5,Lower bills,3,5,1,1,794.0,4,CreditEMI,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
India,Rural,18,Female,Secondary,6845.0,2,28.3,1-2yr,5,Environment,4,4,1,1,1161.0,5,Cash,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
UAE,Metro,31,Male,Bachelor,45525.0,2,236.12,>2yr,2,Lower bills,5,2,1,2,4143.0,2,Cash,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
India,Metro,46,Male,Postgrad,13768.0,3,84.08,6-12mo,4,Lower bills,3,4,1,1,1723.0,5,Cash,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
India,Metro,43,Female,Secondary,21978.0,4,109.14,>2yr,3,Lower bills,3,4,0,1,2235.0,4,CreditEMI,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
UAE,Metro,25,Male,Bachelor,49281.0,3,265.13,6-12mo,2,Environment,3,3,1,1,4517.0,2,CreditEMI,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
Singapore,Metro,38,Male,Bachelor,21691.0,4,122.87,1-2yr,4,Brand image,2,2,1,0,2347.0,5,CreditEMI,5,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
India,Tier2,34,Male,Secondary,27386.0,1,150.3,>2yr,5,New tech,3,4,1,1,2866.0,5,StoreFinance,6,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0
India,Metro,23,Male,Bachelor,13876.0,2,73.76,>2yr,2,New tech,4,3,1,1,1665.0,1,Cash,3,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
India,Metro,32,Male,Diploma,15276.0,2,84.74,>2yr,4,Lower bills,3,3,1,0,1833.0,4,CreditEMI,6,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
India,Tier2,45,Male,Diploma,24032.0,4,156.39,6-12mo,1,Environment,3,2,1,1,2390.0,1,StoreFinance,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
UAE,Metro,25,Male,Diploma,87589.59553707085,5,483.16,>2yr,3,Brand image,3,2,1,2,7563.0,4,Cash,5,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0
India,Rural,36,Male,Secondary,16532.0,2,102.1,1-2yr,2,Lower bills,4,2,1,1,1764.0,3,CreditEMI,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
India,Metro,19,Female,Diploma,36061.0,3,182.6,>2yr,5,Environment,3,3,0,2,3547.0,4,CreditEMI,4,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
India,Metro,32,Other,Bachelor,23954.0,5,143.16,6-12mo,2,Lower bills,4,2,1,0,2268.0,3,CreditEMI,6,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
Singapore,Metro,39,Male,Postgrad,33593.0,2,163.38,>2yr,4,Lower bills,5,2,1,0,3283.0,4,Cash,6,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
India,Tier2,37,Male,Bachelor,9766.0,2,69.22,<6mo,3,Environment,2,3,0,0,1495.0,4,StoreFinance,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
India,Metro,28,Male,Bachelor,5542.0,5,52.13,1-2yr,4,Lower bills,3,4,1,1,957.0,5,CreditEMI,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
India,Tier2,27,Male,Secondary,11499.0,5,91.37,>2yr,2,Environment,5,1,1,2,1412.0,2,StoreFinance,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
India,Metro,36,Female,Diploma,11951.0,3,75.24,<6mo,1,Lower bills,3,2,1,0,1402.0,1,Cash,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
India,Metro,27,Male,Bachelor,15432.0,5,105.92,>2yr,5,Environment,2,2,1,1,1957.0,4,CreditEMI,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
